toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
466.01,4616072,KP,06h47m58.62s,1019942460,-21d54m38.56s,-219107110,-31810000,17,-17,0,36830000,30,-30,0,24592018913550,1258,-1258,0,41876154,70,-70,0,30070217,769377,-769377,0,109061857080,2133695700,-2133695700,0,139002369,6506094,-6506094,0,8113504171,,,,13611997652,,,,128893000,11,-11,0,7721100000,111450000,-111450000,0,66750000000,1950000000,-1950000000,0,42009400,,,0,12373300,545729,-545729,0,2019-02-22 14:51:22,2021-10-29 12:59:15
4660.01,435259601,PC,03h27m59.95s,519997850,+12d31m24.29s,125234150,-28950000,56,-56,0,-274590000,39,-39,0,24595230627410,330,-330,0,15090806,30,-30,0,17960000,440000,-440000,0,260500000000,18495700,-18495700,0,143177000,,,0,3657190000,,,,12180000000,,,,132616000,7,-7,0,2573460000,20230000,-20230000,0,46740000000,1230000000,-1230000000,0,44600000,,,0,8400000,,,0,2021-12-21 00:33:08,2024-08-22 10:08:01
4661.01,441135051,PC,02h42m04.84s,405201730,-17d30m06.23s,-175017300,282000000,2000,-2000,0,-420500000,2000,-2000,0,24591568545690,1206,-1206,0,88085782,263,-263,0,19200000,4430000,-4430000,0,95500000000,230241000,-230241000,0,,,,0,,,,,,,,,118580000,17,-17,0,1791250000,,,0,,,,0,,,,0,,,,0,2021-12-21 00:33:08,2024-08-22 10:08:01
4662.01,166778944,PC,03h50m03.85s,575160310,-31d05m38.49s,-310940250,265880000,34,-34,0,368940000,42,-42,0,24591650078540,3148,-3148,0,47034187,314,-314,0,19370000,2550000,-2550000,0,13900000000,42676500,-42676500,0,25806500,2570870,-2570870,0,501040000,,,,7410000000,,,,114031000,6,-6,0,1110470000,2885000,-2885000,0,44810000000,1217000000,-1217000000,0,46000000,900000,-900000,0,6900000,500000,-500000,0,2021-12-21 00:33:09,2024-08-22 10:08:01
4663.01,237358490,PC,04h04m19.98s,610832540,-49d07m24.71s,-491235310,264140000,32,-32,0,241530000,37,-37,0,24591596195180,753,-753,0,52916448,77,-77,0,26450000,1230000,-1230000,0,178700000000,57147000,-57147000,0,101289000,,,0,512343000,,,,7450000000,,,,130006000,6,-6,0,2303000000,9360000,-9360000,0,43971000000,772000000,-772000000,0,45600000,2400000,-2400000,0,7500000,,,0,2021-12-21 00:33:09,2024-08-22 10:08:01
4664.01,299551666,PC,03h38m39.66s,546652400,+04d55m17.15s,49214300,-23910000,46,-46,0,-100850000,37,-37,0,24591650863700,1374,-1374,0,30002713,80,-80,0,35190000,1770000,-1770000,0,84900000000,25703900,-25703900,0,124821000,6164350,-6164350,0,10542200000,,,,15870000000,,,,127285000,7,-7,0,6064040000,102755000,-102755000,0,59023000000,1026000000,-1026000000,0,42700000,700000,-700000,0,12600000,600000,-600000,0,2021-12-21 00:33:09,2024-08-22 10:08:01
4665.01,165201455,PC,03h45m12.1s,563003990,-41d18m35.42s,-413098380,39310000,23,-23,0,-16300000,29,-29,0,24591650674310,2240,-2240,0,36831574,249,-249,0,44300000,2610000,-2610000,0,61900000000,41964100,-41964100,0,124845000,,,0,15006600000,,,,17330000000,,,,132467000,6,-6,0,11968300000,190250000,-190250000,0,63040000000,1220000000,-1220000000,0,40900000,,,0,16600000,,,0,2021-12-21 00:33:10,2024-08-22 10:08:01
4666.01,165202476,CP,03h45m09.57s,562898860,-39d03m47.45s,-390631800,41080000,35,-35,0,-220980000,46,-46,0,24591684763680,968,-968,0,29093856,1922,-1922,0,20750000,1010000,-1010000,0,451600000000,161691000,-161691000,0,128688000,4650050,-4650050,0,469920000,,,,7290000000,,,,133272000,8,-8,0,1547490000,5445000,-5445000,0,36660000000,1570000000,-1570000000,0,46600000,100000,-100000,0,5900000,200000,-200000,0,2021-12-21 00:33:10,2025-09-01 12:32:45
4667.01,422884521,PC,02h28m58.56s,372439800,+01d18m34.11s,13094740,181480000,46,-46,0,13310000,47,-47,0,24591658197870,1938,-1938,0,179450925,698,-698,0,16730000,2020000,-2020000,0,165500000000,249114000,-249114000,0,133791000,,,0,55686000,,,,4270000000,,,,134130000,6,-6,0,6521290000,113895000,-113895000,0,56810000000,1220000000,-1220000000,0,44400000,,,0,10100000,,,0,2021-12-21 00:33:10,2024-08-22 10:08:01
4668.01,142938659,PC,03h30m35.36s,526473530,-35d12m13.37s,-352037150,358230000,72,-72,0,-45140000,109,-109,0,24591692994110,3385,-3385,0,10049552,2556,-2556,0,9200000,7490000,-7490000,0,86000000000,11738000000,-11738000000,0,51913700,16008600,-16008600,0,638249000,,,,7870000000,,,,138371000,8,-8,0,1061880000,5875000,-5875000,0,32100000000,1570000000,-1570000000,0,48100000,,,0,4200000,100000,-100000,0,2021-12-21 00:33:11,2024-08-22 10:08:01
4669.01,71401634,FP,03h07m37.34s,469055850,-17d53m39.86s,-178944060,-9870000,37,-37,0,28090000,40,-40,0,24591695487160,1666,-1666,0,2476684,285,-285,0,4010000,1160000,-1160000,0,24600000000,687076000,-687076000,0,58144200,,,0,10870400000,,,,15990000000,,,,131599000,7,-7,0,3209010000,25960000,-25960000,0,48860000000,1220000000,-1220000000,0,45900000,,,0,7500000,,,0,2021-12-21 00:33:11,2024-08-22 10:08:01
467.01,20178111,FP,05h59m35.38s,898974180,-40d23m44.69s,-403957460,-146200000,37,-37,0,57760000,43,-43,0,24591987024000,1338,-1338,0,17344220,2650,-2650,0,23200000,12580000,-12580000,0,12300000000,1550730000,-1550730000,0,42415100,12984000,-12984000,0,48618300000,,,,23260000000,,,,102767000,6,-6,0,1515040000,5135000,-5135000,0,58900000000,1910000000,-1910000000,0,44875700,2737060,-2737060,0,9400000,500000,-500000,0,2019-02-27 22:16:31,2021-12-08 10:10:01
4670.01,404506270,PC,04h06m39.79s,616658020,-39d26m40.6s,-394446100,-221790000,3440,-3440,0,-431970000,3440,-3440,0,24591506175650,1959,-1959,0,155014296,27010,-27010,0,16630000,1670000,-1670000,0,900700000000,1545550000,-1545550000,0,108287000,6176510,-6176510,0,6917970,,,,2540000000,,,,148743000,8,-8,0,,,,0,33820000000,1570000000,-1570000000,0,48700000,,,0,3600000,100000,-100000,0,2021-12-21 00:33:12,2024-08-22 10:08:01
4671.01,439873430,PC,02h54m46.95s,436956220,-04d51m46.81s,-48630040,505110000,83,-83,0,30540000,106,-106,0,24591670960770,6177,-6177,0,171470323,1936,-1936,0,38950000,8800000,-8800000,0,23100000000,51189900,-51189900,0,53717300,4049250,-4049250,0,464785000,,,,7270000000,,,,116733000,8,-8,0,3252570000,66275000,-66275000,0,56890000000,1256000000,-1256000000,0,43400000,800000,-800000,0,11300000,600000,-600000,0,2021-12-21 00:33:12,2024-08-22 10:08:01
4672.01,332911893,PC,02h20m51.78s,352157610,-01d49m33.75s,-18260420,86250000,95,-95,0,18570000,113,-113,0,24591687706330,1084,-1084,0,66132132,165,-165,0,56460000,1410000,-1410000,0,100100000000,15444700,-15444700,0,155423000,7957150,-7957150,0,6194040000,,,,13890000000,,,,118795000,7,-7,0,5592430000,156770000,-156770000,0,61100000000,1051000000,-1051000000,0,41000000,800000,-800000,0,15800000,800000,-800000,0,2021-12-21 00:33:13,2024-10-15 12:02:46
4673.01,118573065,PC,03h33m11.18s,532965740,-08d15m30.34s,-82584280,49200000,58,-58,0,-176420000,84,-84,0,24591646461670,1534,-1534,0,48667353,213,-213,0,7280000,3220000,-3220000,0,63700000000,43070100000,-43070100000,0,168337000,75344400,-75344400,0,354585000,,,,6790000000,,,,129735000,7,-7,0,4803400000,88570000,-88570000,0,53830000000,1265000000,-1265000000,0,43800000,800000,-800000,0,10300000,600000,-600000,0,2021-12-21 00:33:13,2024-08-22 10:08:01
4674.01,89062142,PC,03h37m49.69s,544570280,-24d36m45.46s,-246126280,105180000,31,-31,0,-57650000,31,-31,0,24591618839030,2623,-2623,0,42430633,222,-222,0,35820000,2860000,-2860000,0,72700000000,58764100,-58764100,0,129650000,,,0,4591640000,,,,12890000000,,,,131662000,7,-7,0,8609700000,174005000,-174005000,0,55950000000,1220000000,-1220000000,0,40700000,,,0,15300000,,,0,2021-12-21 00:33:14,2024-08-22 10:08:01
4675.01,279095914,PC,03h22m10.27s,505427880,-04d06m42.02s,-41116730,-67650000,79,-79,0,-225160000,97,-97,0,24591655261500,5425,-5425,0,35779775,333,-333,0,17950000,4090000,-4090000,0,8300000000,42137100,-42137100,0,21512400,2519130,-2519130,0,540709000,,,,7550000000,,,,110418000,6,-6,0,616290000,1918000,-1918000,0,39910000000,1190000000,-1190000000,0,46700000,1200000,-1200000,0,6100000,600000,-600000,0,2021-12-21 00:33:14,2024-08-22 10:08:01
4676.01,219225319,PC,04h10m53.82s,627242500,-49d22m59.52s,-493832010,100640000,29,-29,0,93830000,36,-36,0,24591630825040,2527,-2527,0,132919660,660,-660,0,24800000,9410000,-9410000,0,73600000000,3342790000,-3342790000,0,86563300,,,0,300086000,,,,6520000000,,,,132172000,6,-6,0,4288600000,30135000,-30135000,0,50420000000,1220000000,-1220000000,0,44500000,,,0,9000000,,,0,2021-12-21 00:33:14,2024-08-22 10:08:01
4677.01,100974694,PC,03h37m29.18s,543715680,-43d42m16.24s,-437045100,59300000,36,-36,0,-124310000,47,-47,0,24591664405180,2353,-2353,0,40589926,187,-187,0,7890000,2860000,-2860000,0,24400000000,602560000,-602560000,0,58496200,8995750,-8995750,0,280120000,,,,6400000000,,,,124969000,6,-6,0,4086110000,34350000,-34350000,0,55560000000,1362000000,-1362000000,0,44400000,800000,-800000,0,9900000,500000,-500000,0,2021-12-21 00:33:15,2024-08-22 10:08:01
4678.01,206717400,PC,03h40m00.41s,550017110,-14d04m08.31s,-140689760,-13250000,36,-36,0,-49520000,37,-37,0,24591682532880,1996,-1996,0,47743169,239,-239,0,29680000,3280000,-3280000,0,106900000000,107019000,-107019000,0,123583000,,,0,2398660000,,,,10960000000,,,,130862000,7,-7,0,6140980000,82910000,-82910000,0,55490000000,1220000000,-1220000000,0,42900000,,,0,11800000,,,0,2021-12-21 00:33:15,2024-08-22 10:08:01
4679.01,283605976,PC,04h07m35.99s,618999440,+11d31m03.16s,115175440,320000000,83,-83,0,-236080000,55,-55,0,24602112234110,2878,-2878,0,68170909,255,-255,0,43925840,2066674,-2066674,0,29775740385,1204554440,-1204554440,0,74200144,5413704,-5413704,0,2974095784,,,,10591524799,,,,117948000,6,-6,0,3205020000,39540000,-39540000,0,49550000000,982000000,-982000000,0,,,,0,12571700,712463,-712463,0,2021-12-21 00:33:50,2024-08-22 10:08:01
468.01,33521996,KP,05h52m35.23s,881468080,-19d01m53.86s,-190316270,-25330000,42,-42,0,73490000,61,-61,0,24592208204010,571,-571,0,33252703,18,-18,0,20538144,301296,-301296,0,347417763037,3631046400,-3631046400,0,115039006,3623092,-3623092,0,473314940,,,,6689710175,,,,133383000,7,-7,0,1693180000,10580000,-10580000,0,37240000000,,,0,46825500,,,0,5968010,179141,-179141,0,2019-02-27 22:16:31,2021-10-29 12:59:15
4680.01,31258738,PC,05h28m37.69s,821570340,-27d01m54.08s,-270316880,48560000,23,-23,0,122140000,27,-27,0,24591735049740,5259,-5259,0,174314043,1512,-1512,0,40600000,3230000,-3230000,0,81800000000,88864400,-88864400,0,98169000,,,0,432591000,,,,7140000000,,,,131744000,7,-7,0,6714130000,67035000,-67035000,0,59230000000,1220000000,-1220000000,0,44000000,,,0,10800000,,,0,2021-12-21 00:33:51,2024-08-22 10:08:01
4681.01,248689510,PC,04h32m34.51s,681437940,-04d47m07.61s,-47854460,780000,76,-76,0,-156890000,54,-54,0,24591948802190,1173,-1173,0,30421828,3832,-3832,0,26280000,1040000,-1040000,0,203900000000,84054900,-84054900,0,145498000,,,0,4145350000,,,,12570000000,,,,133206000,10,-10,0,5678790000,153420000,-153420000,0,55825000000,958000000,-958000000,0,44300000,,,0,10000000,,,0,2021-12-21 00:33:51,2024-08-22 10:08:01
4682.01,449197624,FP,05h18m44.21s,796842110,+00d17m32.63s,2923960,33810000,56,-56,0,-56740000,47,-47,0,24591877959870,1921,-1921,0,67934811,265,-265,0,18240000,5410000,-5410000,0,54000000000,240931000,-240931000,0,151938000,12842600,-12842600,0,1110680000,,,,9040000000,,,,122624000,8,-8,0,8165540000,205480000,-205480000,0,61210000000,1289000000,-1289000000,0,39400000,800000,-800000,0,19200000,1000000,-1000000,0,2021-12-21 00:33:52,2024-08-22 10:08:01
4683.01,264460005,FP,05h24m39.96s,811665000,+01d45m26.43s,17573430,50420000,41,-41,0,-199480000,35,-35,0,24591948164610,2573,-2573,0,30929206,183,-183,0,22480000,4030000,-4030000,0,56400000000,94990200,-94990200,0,116629000,7504980,-7504980,0,4607110000,,,,12900000000,,,,129876000,7,-7,0,7572350000,152620000,-152620000,0,57874000000,1060000000,-1060000000,0,41500000,800000,-800000,0,14300000,700000,-700000,0,2021-12-21 00:33:52,2024-08-22 10:08:01
4684.01,399757537,PC,04h54m20.03s,735834550,+07d46m31.42s,77753950,-19930000,45,-45,0,-23950000,27,-27,0,24591942485430,2271,-2271,0,64879123,284,-284,0,16480000,2020000,-2020000,0,72600000000,148105000,-148105000,0,167425000,11223200,-11223200,0,922897000,,,,8630000000,,,,128181000,8,-8,0,10776500000,300200000,-300200000,0,67820000000,1320000000,-1320000000,0,41300000,900000,-900000,0,17300000,900000,-900000,0,2021-12-21 00:33:53,2024-08-22 10:08:01
4685.01,431693152,PC,04h56m56.85s,742368630,+02d39m44.35s,26623200,208050000,56,-56,0,-115630000,37,-37,0,24591889864100,6129,-6129,0,70308254,881,-881,0,31980000,5390000,-5390000,0,15600000000,54923900,-54923900,0,36149500,2991950,-2991950,0,1492020000,,,,9730000000,,,,116829000,6,-6,0,2497960000,18905000,-18905000,0,55160000000,1271000000,-1271000000,0,45100000,800000,-800000,0,9000000,500000,-500000,0,2021-12-21 00:33:53,2024-08-22 10:08:01
4686.01,316875094,PC,04h57m01.15s,742547880,-15d06m12.53s,-151034800,136520000,133,-133,0,33300000,145,-145,0,24591909577760,2332,-2332,0,79461192,401,-401,0,23390000,2700000,-2700000,0,87500000000,133111000,-133111000,0,136973000,,,0,496833000,,,,7390000000,,,,133720000,9,-9,0,7516920000,477130000,-477130000,0,54160000000,1250000000,-1250000000,0,41300000,,,0,13800000,,,0,2021-12-21 00:33:53,2024-08-22 10:08:01
4687.01,302759417,PC,05h31m17.65s,828235300,+14d18m51.72s,143143670,-29190000,50,-50,0,-3490000,38,-38,0,24595489275370,1910,-1910,0,33133580,149,-149,0,30140000,2420000,-2420000,0,62300000000,47561300,-47561300,0,146999000,,,0,8172420000,,,,14890000000,,,,133354000,13,-13,0,9773740000,287350000,-287350000,0,62090000000,1220000000,-1220000000,0,39700000,,,0,18700000,,,0,2021-12-21 00:33:54,2024-08-22 10:08:01
4688.01,245793479,PC,04h28m37.86s,671577590,+14d31m59.85s,145332910,-66370000,50,-50,0,-62860000,34,-34,0,24602116228440,1840,-1840,0,77688831,186,-186,0,13530000,3610000,-3610000,0,79700000000,475760000,-475760000,0,114556000,10534200,-10534200,0,409939000,,,,7040000000,,,,125870000,10,-10,0,4350880000,55340000,-55340000,0,58510000000,1348000000,-1348000000,0,43500000,800000,-800000,0,11400000,600000,-600000,0,2021-12-21 00:33:54,2025-03-16 12:03:11
4689.01,396935099,PC,04h13m59.05s,634960600,+02d45m44.27s,27622960,,,,,,,,,24591989708460,979,-979,0,24337374,1529,-1529,0,18350000,920000,-920000,0,125400000000,36170600,-36170600,0,86779600,13291500,-13291500,0,1168860000,,,,9160000000,,,,125200000,173,-173,0,,,,0,42943000000,3621000000,-3621000000,0,,,,0,7400000,1100000,-1100000,0,2021-12-21 00:33:55,2024-08-22 10:08:01
469.01,33692729,CP,06h12m13.88s,930578450,-14d38m57.54s,-146493170,-792620000,77,-77,0,1627010000,77,-77,0,24584745695810,1210,-1210,0,136308024,353,-353,0,43426564,1637294,-1637294,0,11791033339,394837530,-394837530,0,35493962,3844907,-3844907,0,601603117,,,,7103089208,,,,87615000,6,-6,0,681920000,1767500,-1767500,0,61140000000,1940000000,-1940000000,0,45101000,2639510,-2639510,0,10052800,565427,-565427,0,2019-02-27 22:16:31,2024-09-10 10:08:02
4690.01,455033897,APC,05h06m23.32s,765971550,+03d16m49.76s,32804890,-21110000,240,-240,0,-34950000,174,-174,0,24591806895670,3889,-3889,0,115341529,860,-860,0,13320000,4240000,-4240000,0,17500000000,155342000,-155342000,0,68273900,8073300,-8073300,0,194250000,,,,5840000000,,,,110796000,9,-9,0,3952450000,205795000,-205795000,0,63560000000,1373000000,-1373000000,0,41800000,1000000,-1000000,0,15100000,1000000,-1000000,0,2021-12-21 00:33:55,2024-08-22 10:08:01
4691.01,200321577,PC,05h05m16.86s,763202430,-44d39m17.92s,-446549770,57870000,23,-23,0,18930000,29,-29,0,24591852137460,4122,-4122,0,85725884,708,-708,0,44950000,5400000,-5400000,0,48800000000,68009800,-68009800,0,104135000,,,0,2226070000,,,,10760000000,,,,133640000,6,-6,0,9940500000,146365000,-146365000,0,58070000000,1220000000,-1220000000,0,41100000,,,0,15000000,,,0,2021-12-21 00:33:56,2024-08-22 10:08:01
4692.01,153723304,PC,04h24m16.81s,660700440,-47d06m42.07s,-471116860,-8310000,27,-27,0,-9520000,27,-27,0,24591985410530,2664,-2664,0,40519584,1320,-1320,0,6660000,2710000,-2710000,0,53100000000,4063080000,-4063080000,0,107206000,,,0,244556000,,,,6190000000,,,,132815000,6,-6,0,5744380000,43645000,-43645000,0,51470000000,1220000000,-1220000000,0,42800000,,,0,11200000,,,0,2021-12-21 00:33:56,2024-08-22 10:08:01
4693.01,117843365,APC,04h40m53.28s,702220130,-16d35m24.09s,-165900250,251790000,39,-39,0,-132530000,38,-38,0,24591987276020,852,-852,0,19113216,1204,-1204,0,11670000,2710000,-2710000,0,74000000000,525326000,-525326000,0,101581000,11498300,-11498300,0,2233470000,,,,10760000000,,,,118326000,7,-7,0,2130140000,15210000,-15210000,0,45780000000,1266000000,-1266000000,0,42500000,1000000,-1000000,0,10500000,800000,-800000,0,2021-12-21 00:33:56,2024-08-22 10:08:01
4694.01,50745119,PC,05h32m00.12s,830004920,-02d25m03.48s,-24176320,34380000,59,-59,0,-26120000,45,-45,0,24591936983710,4155,-4155,0,56293180,1422,-1422,0,18470000,3700000,-3700000,0,80300000000,492769000,-492769000,0,144974000,,,0,864308000,,,,8490000000,,,,135249000,8,-8,0,7597940000,173430000,-173430000,0,58850000000,1220000000,-1220000000,0,41000000,,,0,15300000,,,0,2021-12-21 00:33:57,2024-08-22 10:08:01
4695.01,139550876,PC,04h16m47.29s,641970370,-21d36m36.49s,-216101350,-107670000,33,-33,0,-658970000,37,-37,0,24591550408900,932,-932,0,357861915,767,-767,0,29240000,2450000,-2450000,0,201600000000,767743000,-767743000,0,132073000,10482200,-10482200,0,86903500,,,,4780000000,,,,124332000,6,-6,0,3580570000,35235000,-35235000,0,57550000000,1226000000,-1226000000,0,45900000,800000,-800000,0,8500000,400000,-400000,0,2021-12-21 00:33:57,2024-08-22 10:08:01
4696.01,243011228,PC,04h02m20.64s,605859870,+12d24m51.4s,124142790,72820000,76,-76,0,14950000,67,-67,0,24595212109560,1852,-1852,0,41249095,118,-118,0,30250000,1990000,-1990000,0,54800000000,34778000,-34778000,0,107709000,,,0,4536430000,,,,12850000000,,,,133233000,9,-9,0,7598670000,233650000,-233650000,0,60075000000,245000000,-245000000,0,41600000,,,0,14400000,,,0,2021-12-21 00:33:58,2024-08-22 10:08:01
4697.01,250189842,PC,04h19m23.35s,648472900,-04d32m52.39s,-45478850,40200000,35,-35,0,-17400000,20,-20,0,24591954737180,7886,-7886,0,50274739,984,-984,0,62290000,10560000,-10560000,0,40700000000,122109000,-122109000,0,138852000,,,0,8612730000,,,,15090000000,,,,135473000,7,-7,0,12064400000,366750000,-366750000,0,51780000000,1220000000,-1220000000,0,,,,0,21200000,,,0,2021-12-21 00:33:58,2024-08-22 10:08:01
4698.01,411781649,PC,05h14m41.61s,786733550,+14d26m50.47s,144473520,98350000,67,-67,0,-197580000,49,-49,0,24591915797130,3287,-3287,0,42333233,13356,-13356,0,23250000,3580000,-3580000,0,108500000000,225524000,-225524000,0,125093000,,,0,2179290000,,,,10700000000,,,,135306000,11,-11,0,6244950000,148020000,-148020000,0,56960000000,337000000,-337000000,0,43300000,,,0,11400000,,,0,2021-12-21 00:33:59,2024-08-22 10:08:01
4699.01,34395020,PC,05h29m12.95s,823039600,-10d19m43.31s,-103286960,67300000,35,-35,0,191610000,35,-35,0,24591867075880,5573,-5573,0,101766089,1030,-1030,0,44740000,11330000,-11330000,0,79800000000,304434000,-304434000,0,110026000,,,0,1543510000,,,,9810000000,,,,132669000,8,-8,0,6216130000,87480000,-87480000,0,54520000000,1220000000,-1220000000,0,42600000,,,0,11900000,,,0,2021-12-21 00:33:59,2024-08-22 10:08:01
470.01,37770169,CP,06h16m02.38s,940099040,-25d01m53.08s,-250314110,525150000,28,-28,0,-670200000,39,-39,0,24584744949150,1606,-1606,0,121914558,408,-408,0,33188127,1826303,-1826303,0,26250570737,1044919900,-1044919900,0,46131319,4213193,-4213193,0,447551381,,,,6596756823,,,,106995000,6,-6,0,1304600000,3995000,-3995000,0,54180000000,1850000000,-1850000000,0,45725900,2962100,-2962100,0,8409710,507437,-507437,0,2019-02-27 22:16:31,2024-09-09 10:08:01
4700.01,468911753,APC,04h10m52.91s,627204770,+08d25m26.96s,84241550,,,,,,,,,24591973154090,2793,-2793,0,22964514,123,-123,0,17340000,2440000,-2440000,0,34300000000,79760800,-79760800,0,,,,0,1500960000,,,,9750000000,,,,138159000,9,-9,0,,,,0,43910000000,1233000000,-1233000000,0,,,,0,,,,0,2021-12-21 00:33:59,2025-02-02 12:03:02
4701.01,9344899,PC,04h51m10.54s,727939340,-08d26m50.35s,-84473200,94410000,32,-32,0,42040000,30,-30,0,24591979815610,2573,-2573,0,85821795,605,-605,0,38350000,3100000,-3100000,0,67900000000,70742800,-70742800,0,93043900,5428530,-5428530,0,1498610000,,,,9740000000,,,,127350000,6,-6,0,5322280000,53035000,-53035000,0,58180000000,1278000000,-1278000000,0,43800000,700000,-700000,0,11000000,500000,-500000,0,2021-12-21 00:34:00,2024-08-22 10:08:01
4702.01,248690688,PC,04h32m52.63s,682193080,-03d44m14.88s,-37374680,3540000,51,-51,0,-66670000,39,-39,0,24591941347830,965,-965,0,31217020,2565,-2565,0,33230000,1110000,-1110000,0,126500000000,22599000,-22599000,0,148115000,7877130,-7877130,0,8426480000,,,,15000000000,,,,122469000,8,-8,0,5212600000,96650000,-96650000,0,59440000000,1315000000,-1315000000,0,42500000,800000,-800000,0,12900000,700000,-700000,0,2021-12-21 00:34:00,2024-08-22 10:08:01
4703.01,293514367,PC,05h06m19.22s,765800830,+13d46m19.95s,137722070,19860000,49,-49,0,-86420000,38,-38,0,24595171088820,2339,-2339,0,51155806,212,-212,0,30420000,1980000,-1980000,0,62500000000,48807200,-48807200,0,136976000,,,0,3669020000,,,,12190000000,,,,131052000,8,-8,0,9347430000,238380000,-238380000,0,63490000000,1220000000,-1220000000,0,40700000,,,0,17100000,,,0,2021-12-21 00:34:01,2024-08-22 10:08:01
