kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8589731,K03668.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,4469731089,"23,2","-23,2",1330116830,417,-417,1.2680,900,-790,525700,2180,-2180,31600000,13500,-13500,84.63,20100,-46800,1614.0,,,1604.34,1160.40,-1317.77,286.70,1,q1_q17_dr25_tce,5758.00,173.00,-156.00,3808,568,-142,2.3180,5500,-12830,300782560,44655010,13246
4356766,K03669.01,,FALSE POSITIVE,FALSE POSITIVE,70,0,1,0,0,1731803197,"15,2","-15,2",1328875740,805,-805,6300,110,-160,568030,4420,-4420,446000000,252000,-252000,22.87,6420,-2760,1526.0,,,1285.11,1099.33,-422.08,221.10,1,q1_q17_dr25_tce,5761.00,180.00,-200.00,4426,84,-196,1.0290,2890,-1240,289254270,39409729,15449
2167890,K03670.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2648300470,"26,8","-26,8",1330348790,932,-932,8730,2320,-830,263950,8340,-8340,127000000,270000,-270000,126.54,20800,-38600,3042.0,,,20225.84,8341.11,-11135.88,79.80,1,q1_q17_dr25_tce,4839.00,50.00,-86.00,2761,188,-101,9.2780,1.5240,-28310,293093630,37514511,12858
5384079,K02011.02,Kepler-348 c,CONFIRMED,CANDIDATE,9470,0,0,0,0,17265365900,1970,-1970,1353549000,8430,-8430,70,4520,-70,502000,23400,-23400,679000,5500,-5500,1.16,220,-150,888.0,,,146.92,76.70,-44.43,13.90,2,q1_q17_dr25_tce,6388.00,115.00,-140.00,4244,88,-121,1.4020,2670,-1780,297255040,40548370,12556
4935914,K03743.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,3486318703,"74,2","-74,2",1348732900,1380,-1380,1.1380,204800,-170,279040,2730,-2730,601000000,395000,-395000,54.53,0,0,1201.0,,,491.10,0.00,0.00,190.70,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,295051910,40012619,17914
11303811,K03744.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,1705780649,"36,6","-36,6",1331566200,1850,-1850,1.2310,335200,-34490,162710,8570,-8570,155000000,624000,-624000,25.95,1930,-1750,1101.0,,,348.32,118.54,-85.34,31.80,1,q1_q17_dr25_tce,4970.00,189.00,-172.00,4665,54,-36,5910,440,-400,295061520,49046558,15770
2437783,K03745.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,7453066830,392,-392,1317643400,3170,-3170,10.3370,659100,-57300,476170,5360,-5360,466000000,636000,-636000,1044.28,0,0,932.0,,,178.53,0.00,0.00,84.30,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,290251980,37763203,17300
12062660,K03746.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2929299629,30,-30,1337172100,1120,-1120,1.0250,990,-780,710200,2270,-2270,839000000,250000,-250000,51.67,0,0,1272.0,,,618.11,0.00,0.00,374.60,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,292070890,50546799,17382
9777087,K03747.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,5508113520,340,-340,1343260300,1450,-1450,1.2150,297900,-3370,295160,3770,-3770,404000000,467000,-467000,34.03,4090,-1850,778.0,,,86.57,38.13,-19.48,100.50,1,q1_q17_dr25_tce,5188.00,182.00,-182.00,4687,25,-75,6240,750,-340,294470000,46589581,17065
5956776,K03821.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,569115097,"1,71","-1,71",1320208410,315,-315,4440,2690,-3980,350280,1540,-1540,5860000000,2540000,-2540000,156.15,47600,-34600,3357.0,,,29827.37,27646.81,-14817.70,229.60,1,q1_q17_dr25_tce,7174.00,225.00,-325.00,4130,170,-187,1.7050,5200,-3780,290648280,41234070,16747
8883727,K03822.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2529073751,"21,5","-21,5",1333909890,713,-713,1.2630,133400,-1360,188270,3520,-3520,15700000,25700,-25700,25.80,4950,-2290,1137.0,,,395.83,236.20,-100.90,73.40,1,q1_q17_dr25_tce,5465.00,162.00,-146.00,4598,32,-128,7660,1470,-680,291137480,45110920,15573
4820550,K03823.01,,CANDIDATE,CANDIDATE,1.2000,0,0,0,0,202116817300,5440,-5440,2920506400,1850,-1850,9060,100,-280,468300,15400,-15400,27000000,58200,-58200,5.80,720,-340,286.0,,,1.59,0.53,-0.26,56.30,1,q1_q17_dr25_tce,5536.00,74.00,-83.00,4498,38,-113,9170,1150,-530,286771450,39983822,13922
6516874,K03824.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,916326699,"3,81","-3,81",1318090500,373,-373,9880,700,-470,314270,1970,-1970,964000000,461000,-461000,50.70,15700,-5220,1917.0,,,3196.67,2995.06,-996.66,251.60,1,q1_q17_dr25_tce,6046.00,189.00,-232.00,4486,52,-208,9720,3000,-1000,290096950,41970680,15896
11709124,K00435.03,Kepler-154 b,CONFIRMED,CANDIDATE,8840,0,0,0,0,33040550900,1220,-1220,1612214600,3040,-3040,4310,80,-4310,336130,8850,-8850,5770000,22000,-22000,2.36,320,-230,561.0,,,23.40,9.14,-5.68,27.50,5,q1_q17_dr25_tce,5688.00,113.00,-101.00,4415,100,-100,9710,1300,-950,289780520,49896530,14534
9161118,K03898.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1306723495,"10,4","-10,4",1325357600,754,-754,1.2290,1110,-720,660600,3490,-3490,125000000,50700,-50700,27.42,2210,-2460,1170.0,,,443.02,150.79,-124.81,311.70,1,q1_q17_dr25_tce,4651.00,163.00,-163.00,4612,52,-32,6570,530,-590,294320370,45501282,15984
3556229,K03899.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,796720200,"2,99","-2,99",1322882910,441,-441,8390,210,-180,425304,976,-976,1680000000,260000,-260000,56.89,0,0,1964.0,,,3497.40,0.00,0.00,716.60,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,294351960,38604702,17656
11911580,K03900.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,359102042000,81600,-81600,3938542000,13000,-13000,1.2010,703400,-2230,1694900,82200,-82200,11000000,50300,-50300,28.76,9080,-3040,290.0,,,1.67,1.50,-0.49,26.50,1,q1_q17_dr25_tce,6355.00,153.00,-192.00,4410,54,-202,1.1080,3500,-1170,290154570,50259689,13906
9480535,K03901.01,Kepler-1527 b,CONFIRMED,CANDIDATE,9980,0,0,0,0,160130899000,17200,-17200,2034742400,6370,-6370,7910,180,-5650,1377500,31500,-31500,11800000,41600,-41600,6.67,1190,-1470,450.0,,,9.68,4.51,-4.10,32.40,1,q1_q17_dr25_tce,6092.00,79.00,-85.00,4056,182,-112,1.7590,3160,-3860,297414430,46060822,15130
10583225,K03902.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2696345750,110,-110,1329969000,3420,-3420,5400,70,-4860,378500,11500,-11500,1850000,6200,-6200,1.46,450,-260,1287.0,,,650.06,596.25,-256.52,35.40,1,q1_q17_dr25_tce,5418.00,164.00,-147.00,4335,205,-225,1.0510,3200,-1870,283789580,47806431,14544
5215251,K03903.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2553924603,"78,1","-78,1",1319476900,2870,-2870,1.2580,4010,-1370,983500,13300,-13300,16800000,19800,-19800,32.67,8780,-3740,1352.0,,,789.69,646.83,-259.60,100.50,1,q1_q17_dr25_tce,5993.00,186.00,-228.00,4489,48,-192,9860,2650,-1130,298458370,40391930,15755
10383696,K03671.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,8487871809,"39,3","-39,3",1344952780,517,-517,9410,370,-320,419829,965,-965,1190000000,313000,-313000,46.24,12800,-3410,798.0,,,96.00,82.28,-23.96,483.90,1,q1_q17_dr25_tce,5553.00,183.00,-183.00,4558,32,-189,8550,2370,-630,280885800,47565632,16947
9777090,K03672.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5508173210,343,-343,1343236700,2800,-2800,7390,480,-500,368450,1820,-1820,2270000000,1040000,-1040000,39.18,4990,-2860,768.0,,,82.55,38.31,-21.30,268.70,1,q1_q17_dr25_tce,5051.00,182.00,-182.00,4663,30,-70,6440,820,-470,294471560,46589230,17779
11455484,K03673.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6142812722,"57,9","-57,9",1351608500,1050,-1050,4770,90,-150,607510,2540,-2540,966000000,328000,-328000,31.90,0,0,994.0,,,230.71,0.00,0.00,316.10,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,292028930,49387688,16152
2446623,K03674.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,175065860910,679,-679,1790437870,325,-325,1.1490,1330,-970,451810,1660,-1660,451000000,161000,-161000,40.63,11700,-2930,312.0,,,2.24,1.94,-0.55,320.60,1,q1_q17_dr25_tce,6021.00,179.00,-197.00,4570,36,-204,8190,2360,-590,292165280,37794048,15620
9596089,K03675.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,20839214800,1300,-1300,1334978100,5130,-5130,8940,9520,-2850,233210,3430,-3430,1780000000,1230000,-1230000,51.90,9210,-6710,584.0,,,27.45,16.77,-9.39,197.60,1,q1_q17_dr25_tce,5378.00,206.00,-187.00,4488,120,-132,8120,1440,-1050,294962250,46225609,16583
5738506,K03676.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,9501580450,102,-102,1319749200,1180,-1180,4440,320,-280,507010,2500,-2500,4430000000,2050000,-2050000,73.07,0,0,860.0,,,128.99,0.00,0.00,314.90,2,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,299681240,40967922,18347
9777087,K03747.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,19226055000,16700,-16700,1326309000,19200,-19200,2579,1980,-2579,294900,31000,-31000,32700000,384000,-384000,3.52,510,-200,513.0,,,16.32,8.37,-3.62,10.10,3,q1_q17_dr24_tce,5193.00,189.00,-172.00,4689,25,-93,6210,900,-350,294470000,46589581,17065
4247807,K03748.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2050435466,13,-13,1332887760,560,-560,1.2750,1960,-1090,801220,2270,-2270,77700000,20700,-20700,34.84,6500,-4350,1278.0,,,629.98,400.07,-211.12,445.80,1,q1_q17_dr25_tce,5440.00,207.00,-189.00,4496,92,-127,8250,1540,-1030,287168490,39379581,14808
11547869,K03749.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,10727255360,489,-489,1329023900,3300,-3300,1.0560,171100,-420,175410,2130,-2130,562000000,432000,-432000,12.85,3010,-2690,307.0,,,2.10,1.36,-0.90,160.50,1,q1_q17_dr25_tce,3324.00,66.00,-73.00,5006,75,-83,2680,630,-560,285007720,49503979,16415
7700590,K03750.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1507101452,"10,9","-10,9",1320924560,683,-683,1.2460,1270,-960,520050,2630,-2630,158000000,70500,-70500,39.32,9920,-6110,1573.0,,,1453.29,1143.25,-547.01,273.50,1,q1_q17_dr25_tce,5884.00,195.00,-195.00,4453,130,-174,8760,2210,-1360,297262330,43304340,14848
9053086,K03751.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1274841686,"8,46","-8,46",1316233180,742,-742,1.1280,420,-350,359030,2000,-2000,503000000,187000,-187000,63.68,19700,-13100,2025.0,,,3957.46,3727.26,-1828.29,353.00,1,q1_q17_dr25_tce,6211.00,197.00,-241.00,4247,185,-185,1.2810,3960,-2640,300721650,45306702,14034
3128552,K02055.02,Kepler-1073 c,CONFIRMED,CANDIDATE,9860,0,0,0,0,4025824340,127,-127,1354250800,2830,-2830,170,4290,-170,280590,8260,-8260,2650000,11800,-11800,1.79,270,-300,1169.0,,,440.08,178.90,-150.56,23.90,2,q1_q17_dr25_tce,5509.00,82.00,-74.00,4308,156,-104,1.1160,1690,-1860,294152710,38233040,14523
5467113,K03825.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2845746618,"20,5","-20,5",1342769870,762,-762,1260,170,-210,1307190,2830,-2830,5580000000,1250000,-1250000,135.99,34700,-64400,1667.0,,,1822.75,1446.27,-1375.42,829.10,1,q1_q17_dr25_tce,5641.00,186.00,-169.00,3948,495,-165,1.7760,4530,-8410,296675320,40650009,15833
8240123,K03826.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2301207050,119,-119,1321874800,5040,-5040,1.2620,1180,-840,2508000,100000,-100000,16900000,19400,-19400,28.64,8350,-2630,1254.0,,,583.42,525.00,-162.57,132.50,1,q1_q17_dr25_tce,5641.00,186.00,-186.00,4554,35,-196,8500,2480,-780,294227840,44134739,15818
5114623,K03827.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,337377514000,37800,-37800,3365360400,5290,-5290,1.2450,5484,-504,1213600,29300,-29300,61100000,143000,-143000,37.23,15900,-3760,271.0,,,1.28,1.65,-0.38,60.00,,,6029.00,171.00,-216.00,4452,56,-293,9980,4270,-1010,295732850,40260780,15360
5114623,K03827.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,389280750440,,,3105901867,,,,,,1252000,,,,,,,,,,,,,,,,,,,,,,,,,,,295732850,40260780,15360
10031907,K03828.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,8589657250,219,-219,1320185200,2070,-2070,1.2490,4.1970,-1080,897930,9870,-9870,11600000,12500,-12500,27.86,8250,-2180,828.0,,,111.01,96.43,-27.56,107.80,1,q1_q17_dr25_tce,5697.00,154.00,-171.00,4539,37,-200,8920,2640,-700,298822630,46939129,14649
6525946,K02093.02,,CANDIDATE,CANDIDATE,9800,0,0,0,0,2508116000,145,-145,1339849700,5240,-5240,4720,350,-4300,250400,11000,-11000,1880000,11100,-11100,12.28,4640,-1550,3662.0,,,42618.46,43373.68,-11231.94,18.30,2,q1_q17_dr25_tce,5096.00,77.00,-46.00,2435,117,-143,8.7690,3.3190,-11060,292954160,41934799,15357
5480736,K03904.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,8567512640,741,-741,1360610400,7720,-7720,1.1820,342400,-9010,544900,36600,-36600,3480000,23200,-23200,23.05,8010,-2670,972.0,,,210.83,221.93,-69.74,17.90,1,q1_q17_dr25_tce,6212.00,194.00,-237.00,4420,70,-210,1.0540,3660,-1220,299522370,40611252,14943
8487748,K03905.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,1061934313,"15,1","-15,1",1317259600,1190,-1190,1.2180,9260,-640,319400,6010,-6010,6070000,10400,-10400,15.14,1180,-1580,1104.0,,,352.77,102.98,-105.26,70.00,1,q1_q17_dr25_tce,4304.00,116.00,-142.00,4675,65,-25,5660,440,-590,288909120,44591831,15454
9892856,K03906.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2406574511,"38,1","-38,1",1337366700,1400,-1400,1.1870,2.5860,-990,343820,6780,-6780,7380000,13700,-13700,26.22,8290,-2960,1481.0,,,1140.20,1060.55,-381.38,63.90,1,q1_q17_dr25_tce,6167.00,169.00,-253.00,4428,52,-208,1.1070,3500,-1250,292693420,46793892,15420
7137213,K03907.01,,FALSE POSITIVE,FALSE POSITIVE,1.2000,0,1,0,0,28643388390,621,-621,1412293300,1790,-1790,9680,120,-6720,122460,8120,-8120,6240000,37300,-37300,5.82,1150,-1740,871.0,,,136.32,78.88,-76.84,23.10,1,q1_q17_dr25_tce,6507.00,155.00,-194.00,4002,253,-117,1.7670,3510,-5270,296997800,42653320,12642
6795089,K07792.01,,FALSE POSITIVE,FALSE POSITIVE,1330,1,0,0,0,96231257000,11600,-11600,2170003300,7500,-7500,4420,180,-4420,248800,39900,-39900,9380000,141000,-141000,29.26,2370,-5530,965.0,,,204.80,54.23,-83.00,8.80,1,q1_q17_dr25_tce,4895.00,98.00,-122.00,2674,30,-30,9.5290,7710,-18000,296444310,42287350,13648
3340313,K03677.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,30552870100,183,-183,1433483990,672,-672,1.1340,1040,-2150,533670,1400,-1400,635000000,148000,-148000,63.57,20800,-7420,685.0,,,51.90,50.09,-17.25,510.80,1,q1_q17_dr25_tce,6441.00,179.00,-246.00,4367,72,-203,1.1650,3810,-1360,290963960,38469501,16245
9892816,K01955.04,Kepler-342 c,CONFIRMED,CANDIDATE,9930,0,0,0,0,26234744700,1230,-1230,1419937900,4030,-4030,9850,320,-6930,353600,25400,-25400,1970000,7800,-7800,2.76,450,-380,754.0,,,76.31,35.19,-23.84,22.00,4,q1_q17_dr25_tce,6297.00,113.00,-126.00,4260,90,-110,1.3690,2280,-1870,292678070,46726711,13147
4150804,K03678.01,Kepler-1513 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,160884519660,879,-879,2775043420,404,-404,2840,610,-1030,1087710,3690,-3690,75900000,17600,-17600,09.09,3040,-2020,346.0,,,3.39,3.48,-1.60,526.10,1,q1_q17_dr25_tce,5650.00,186.00,-186.00,4313,225,-225,1.0440,3490,-2320,289791600,39285328,12888
5021174,K03679.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,4045063460,"15,5","-15,5",1322322260,446,-446,5290,240,-320,322222,777,-777,3600000000,950000,-950000,67.94,0,0,1143.0,,,402.77,0.00,0.00,483.90,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,294587980,40167068,17705
9025971,K03680.01,Kepler-1657 b,CONFIRMED,CANDIDATE,9990,0,0,0,0,141241540500,949,-949,2562053470,585,-585,1200,680,-1200,676450,2160,-2160,130000000,39400,-39400,11.49,1660,-1210,352.0,,,3.62,1.48,-0.95,380.90,1,q1_q17_dr25_tce,5705.00,104.00,-115.00,4397,95,-105,1.0170,1470,-1070,293281560,45309669,14524
2581316,K03681.01,Kepler-1514 b,CONFIRMED,CANDIDATE,8600,0,0,0,0,217831842930,851,-851,2388200350,304,-304,40,790,-40,2130600,1320,-1320,91500000,7800,-7800,11.17,2030,-810,343.0,,,3.29,1.60,-0.70,1244.40,1,q1_q17_dr25_tce,6259.00,99.00,-136.00,4385,34,-128,1.1670,2120,-850,292627470,37860142,11690
9973109,K02018.02,,CANDIDATE,CANDIDATE,9950,0,0,0,0,16098829400,2690,-2690,1318764000,13300,-13300,170,4230,-170,568600,42400,-42400,1600000,16300,-16300,1.14,330,-200,705.0,,,58.53,50.63,-23.39,10.90,2,q1_q17_dr25_tce,5657.00,169.00,-169.00,4401,167,-204,9110,2620,-1610,299526000,46899261,14550
6314185,K03752.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,1433262145,"16,3","-16,3",1328223230,950,-950,9330,20,-20,563160,5520,-5520,18500000,15300,-15300,5.67,1540,-1270,1769.0,,,2319.46,1906.69,-1094.34,159.30,1,q1_q17_dr25_tce,5977.00,179.00,-197.00,4318,190,-190,1.0680,2910,-2380,299242190,41623230,14888
8620561,K03753.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,782046543,"1,56","-1,56",1316742440,208,-208,6330,690,-1840,198740,1070,-1070,3400000000,1180000,-1180000,43.07,3350,-3350,1372.0,,,836.18,264.25,-221.22,534.00,1,q1_q17_dr25_tce,4768.00,151.00,-170.00,4661,56,-32,5910,460,-460,290267210,44711441,16784
8937019,K03754.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,5663604992,"28,4","-28,4",1338921820,560,-560,7850,3030,-920,142830,1400,-1400,1630000000,1290000,-1290000,54.55,0,0,1021.0,,,257.36,0.00,0.00,169.40,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,284790470,45230106,17930
9896435,K03755.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,18076610347,"92,6","-92,6",1462567040,600,-600,1.0740,3860,-850,313960,1380,-1380,653000000,210000,-210000,39.16,2880,-3790,533.0,,,19.14,6.22,-5.64,380.60,1,q1_q17_dr25_tce,4848.00,173.00,-173.00,4550,65,-40,7640,560,-740,294125760,46797779,16636
10352938,K03756.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6471732810,259,-259,1363553700,4480,-4480,2670,720,-2670,719640,7700,-7700,64700000,80000,-80000,13.68,4100,-4090,1338.0,,,757.69,670.48,-439.52,94.50,1,q1_q17_dr25_tce,6318.00,177.00,-243.00,4079,258,-172,1.6850,5040,-5040,296696990,47407627,14350
10676927,K03830.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1031100362,"10,8","-10,8",1318747300,1180,-1180,2930,530,-1560,297590,3990,-3990,1290000000,960000,-960000,27.35,5710,-2440,1584.0,,,1491.65,979.99,-421.24,178.50,1,q1_q17_dr25_tce,5666.00,181.00,-202.00,4601,36,-135,7520,1570,-670,296149570,47937832,17022
5649836,K03831.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,597933142,"0,63","-0,63",1319566900,111,-111,6340,80,-90,347133,407,-407,2840000000,234000,-234000,63.46,0,0,2161.0,,,5169.99,0.00,0.00,1490.30,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,299079190,40828976,16377
7620660,K03832.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,5366527240,337,-337,1348639800,5510,-5510,9850,5.9450,-350,836700,18800,-18800,31200000,69700,-69700,7.97,2360,-790,982.0,,,219.72,194.93,-65.46,50.70,1,q1_q17_dr25_tce,5858.00,174.00,-209.00,4553,36,-192,8490,2510,-840,295560240,43203178,15480
3836399,K03834.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1540392098,"20,5","-20,5",1319989000,1290,-1290,1.1840,1.5890,-440,372710,6230,-6230,10200000,14300,-14300,17.63,1510,-1680,1210.0,,,506.98,164.83,-134.57,87.20,1,q1_q17_dr25_tce,4911.00,146.00,-131.00,4564,66,-39,7240,620,-690,286935880,38924469,14449
2581554,K03835.01,Kepler-1521 b,CONFIRMED,CANDIDATE,9950,0,0,0,0,47148432400,817,-817,1752689000,1380,-1380,6680,2280,-4490,313470,6030,-6030,11100000,23900,-23900,2.58,140,-130,391.0,,,5.50,1.11,-0.95,54.50,1,q1_q17_dr25_tce,4975.00,100.00,-100.00,4579,38,-31,7340,390,-390,292690280,37834980,12860
3128552,K02055.03,Kepler-1073 d,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,2504752820,114,-114,1336364500,3730,-3730,1300,3200,-1300,237600,11100,-11100,1810000,10600,-10600,1.48,220,-250,1369.0,,,828.59,336.84,-283.48,18.90,3,q1_q17_dr25_tce,5509.00,82.00,-74.00,4308,156,-104,1.1160,1690,-1860,294152710,38233040,14523
10363115,K03908.01,Kepler-1929 b,CONFIRMED,CANDIDATE,6180,0,0,0,0,59362794600,3500,-3500,1841471100,4770,-4770,10,3760,0,1397200,13800,-13800,2340000,5200,-5200,2.23,350,-490,566.0,,,24.33,10.99,-10.50,51.50,1,q1_q17_dr25_tce,5786.00,115.00,-104.00,4106,188,-101,1.4710,2330,-3210,299583370,47448078,12070
5966810,K03909.01,,CANDIDATE,CANDIDATE,9700,0,0,0,0,247891041000,25500,-25500,1339283800,7890,-7890,20,4190,-20,1836300,26600,-26600,9570000,31200,-31200,4.74,870,-870,367.0,,,4.27,02.03,-1.57,34.60,1,q1_q17_dr25_tce,6121.00,82.00,-82.00,4163,154,-126,1.5360,2810,-2810,293818300,41211460,14948
10491062,K03910.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2199076661,73,-73,1330614700,3170,-3170,1.2200,1.3030,-1740,611000,13500,-13500,7770000,16300,-16300,21.72,3930,-1810,1179.0,,,457.33,273.92,-123.94,56.20,1,q1_q17_dr25_tce,5310.00,185.00,-185.00,4565,45,-105,7910,1430,-660,298784150,47655548,15339
9761615,K03911.01,Kepler-1528 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,1791109970,"54,8","-54,8",1319563600,2430,-2430,280,4040,-280,209170,7340,-7340,1680000,8000,-8000,1.29,410,-140,1549.0,,,1356.76,1266.27,-408.61,24.30,1,q1_q17_dr25_tce,6040.00,163.00,-199.00,4469,54,-216,9990,3180,-1060,287402950,46573978,14496
4058881,K03912.01,,FALSE POSITIVE,FALSE POSITIVE,10,0,0,1,0,7772411440,589,-589,1325812200,6880,-6880,3170,1350,-3170,527200,18200,-18200,2870000,16500,-16500,1.69,490,-160,938.0,,,183.58,159.32,-52.36,18.90,1,q1_q17_dr25_tce,6014.00,181.00,-199.00,4486,50,-200,9930,2860,-950,292020420,39161560,15327
6863158,K07793.01,,CANDIDATE,CANDIDATE,6020,0,0,0,0,1994693540,499,-499,1315639000,18500,-18500,6430,3300,-4220,529700,55200,-55200,751000,10200,-10200,0.46,20,-30,758.0,,,78.20,14.19,-14.82,8.90,1,q1_q17_dr25_tce,3799.00,68.00,-68.00,4738,36,-21,5100,250,-340,291852050,42343361,15846
2581316,K03681.02,Kepler-1514 c,CONFIRMED,CANDIDATE,9940,0,0,0,0,10514211620,554,-554,1345673800,4650,-4650,8770,480,-6180,387700,11800,-11800,854000,4500,-4500,1.25,230,-90,943.0,,,187.06,91.05,-39.79,21.60,2,q1_q17_dr25_tce,6259.00,99.00,-136.00,4385,34,-128,1.1670,2120,-850,292627470,37860142,11690
8621353,K03682.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,11344347453,"89,7","-89,7",1388119960,861,-861,6920,280,-270,597380,1650,-1650,2580000000,744000,-744000,62.52,0,0,810.0,,,101.92,0.00,0.00,437.20,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,290534760,44774345,17953
10795103,K03683.01,Kepler-1515 b,CONFIRMED,CANDIDATE,1.2000,0,0,0,0,214312043900,1430,-1430,3363301580,427,-427,160,1460,-150,1629380,2510,-2510,45200000,9600,-9600,9.17,1640,-930,380.0,,,4.93,2.42,-1.29,562.80,1,q1_q17_dr25_tce,6471.00,116.00,-141.00,4287,63,-117,1.3570,2420,-1380,290973940,48178162,12040
9394601,K03684.01,,FALSE POSITIVE,FALSE POSITIVE,270,0,1,0,0,876826336,"0,73","-0,73",1320647202,"74,5","-74,5",4810,40,-30,360970,625,-625,1380000000,144000,-144000,37.24,11700,-3910,2042.0,,,4095.00,3718.03,-1190.40,1338.10,1,q1_q17_dr25_tce,6344.00,158.00,-190.00,4481,54,-216,9620,3030,-1010,287153140,45983829,12290
